REGION,CATEGORIA,PRODUCTO,VALOR,DATA_TYPE,FECHA,LOWER_BOUND,UPPER_BOUND
Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,1.206,ACTUAL,2023-11-01,,
Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,1.728,ACTUAL,2023-11-01,,
Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,1.104,ACTUAL,2023-11-01,,
Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,3.888,ACTUAL,2023-11-01,,
Meta,Jugo,Jugo Naranja 2000mL x 24uds,3.84,ACTUAL,2023-11-01,,
Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,38.976,ACTUAL,2023-11-01,,
Valle del Cauca,Gaseosa,Cola 600mL x 24uds,4.7232,ACTUAL,2023-11-01,,
Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,1.416,ACTUAL,2023-11-01,,
Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,1.374,ACTUAL,2023-11-01,,
Valle del Cauca,Gaseosa,Uva 600mL x 24uds,3.4272,ACTUAL,2023-11-01,,
Valle del Cauca,Agua,Agua con Gas 5L x 1uds,2.49,ACTUAL,2023-11-01,,
Tolima,Jugo,Jugo Lima 1000mL x 6uds,0.384,ACTUAL,2023-11-01,,
Meta,Gaseosa,Uva 600mL x 24uds,0.432,ACTUAL,2023-11-01,,
Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,5.712,ACTUAL,2023-11-01,,
Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,3.936,ACTUAL,2023-11-01,,
Norte de Santander,Gaseosa,Cola 600mL x 24uds,1.4976,ACTUAL,2023-11-01,,
Norte de Santander,Gaseosa,Uva 600mL x 24uds,2.592,ACTUAL,2023-11-01,,
Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,1.224,ACTUAL,2023-11-01,,
Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,1.068,ACTUAL,2023-11-01,,
Meta,Agua,Agua con Gas 500mL x 6uds,0.18,ACTUAL,2023-11-01,,
Meta,Bebida de Té,Té Verde 300mL x 6uds,0.1836,ACTUAL,2023-11-01,,
Santander,Bebida de Té,Té Verde 500mL x 12uds,0.588,ACTUAL,2023-11-01,,
Meta,Bebida de Té,Té Negro 500mL x 6uds,0.15,ACTUAL,2023-11-01,,
Meta,Agua,Agua con Gas 5L x 1uds,0.8,ACTUAL,2023-11-01,,
Meta,Agua,Agua Sin Gas 1L x 1uds,0.146,ACTUAL,2023-11-01,,
Meta,Jugo,Jugo Lima 2000mL x 12uds,1.2,ACTUAL,2023-11-01,,
Meta,Gaseosa,Cola 600mL x 24uds,0.3456,ACTUAL,2023-11-01,,
Meta,Bebida Energética,Power Up 500mL x 6uds,0.078,ACTUAL,2023-11-01,,
Santander,Gaseosa,Cola 600mL x 24uds,1.7856,ACTUAL,2023-11-01,,
Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,0.122,ACTUAL,2023-11-01,,
Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,0.3744,ACTUAL,2023-11-01,,
Santander,Jugo,Jugo Lima 1000mL x 6uds,0.996,ACTUAL,2023-11-01,,
Santander,Agua,Agua Sin Gas 1L x 1uds,0.206,ACTUAL,2023-11-01,,
Santander,Jugo,Jugo Naranja 2000mL x 24uds,10.752,ACTUAL,2023-11-01,,
Santander,Bebida Energética,Power Up 500mL x 6uds,0.516,ACTUAL,2023-11-01,,
Santander,Agua,Agua con Gas 500mL x 6uds,0.132,ACTUAL,2023-11-01,,
Santander,Gaseosa,Uva 600mL x 24uds,3.4848,ACTUAL,2023-11-01,,
Santander,Jugo,Jugo Manzana 2000mL x 24uds,1.728,ACTUAL,2023-11-01,,
Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,0.252,ACTUAL,2023-11-01,,
Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,0.468,ACTUAL,2023-11-01,,
Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,7.872,ACTUAL,2023-11-01,,
Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,0.348,ACTUAL,2023-11-01,,
Norte de Santander,Agua,Agua con Gas 5L x 1uds,0.21,ACTUAL,2023-11-01,,
Norte de Santander,Agua,Agua con Gas 500mL x 6uds,0.594,ACTUAL,2023-11-01,,
Santander,Agua,Agua con Gas 5L x 1uds,0.93,ACTUAL,2023-11-01,,
Boyacá,Agua,Agua Sin Gas 1L x 1uds,0.048,ACTUAL,2023-10-01,,
Boyacá,Gaseosa,Cola 600mL x 24uds,0.0576,ACTUAL,2023-10-01,,
Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,2.784,ACTUAL,2023-10-01,,
Boyacá,Agua,Agua con Gas 5L x 1uds,0.34,ACTUAL,2023-10-01,,
Boyacá,Jugo,Jugo Manzana 2000mL x 24uds,0.768,ACTUAL,2023-10-01,,
Boyacá,Bebida de Té,Té Verde 300mL x 6uds,0.144,ACTUAL,2023-10-01,,
Boyacá,Agua,Agua Sin Gas 1L x 6uds,0.144,ACTUAL,2023-10-01,,
Bolívar,Bebida de Té,Té Negro 500mL x 6uds,0.732,ACTUAL,2023-10-01,,
Bolívar,Bebida de Té,Té Verde 300mL x 6uds,0.0792,ACTUAL,2023-10-01,,
Bolívar,Bebida Energética,Power Up 500mL x 6uds,0.636,ACTUAL,2023-10-01,,
Bolívar,Gaseosa,Uva 600mL x 24uds,1.0368,ACTUAL,2023-10-01,,
Bolívar,Jugo,Jugo Lima 1000mL x 6uds,0.9,ACTUAL,2023-10-01,,
Bolívar,Jugo,Jugo Lima 2000mL x 12uds,8.592,ACTUAL,2023-10-01,,
Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,14.976,ACTUAL,2023-10-01,,
Bolívar,Gaseosa,Cola 600mL x 24uds,2.3616,ACTUAL,2023-10-01,,
Bolívar,Agua,Agua Sin Gas 1L x 1uds,0.408,ACTUAL,2023-10-01,,
Cundinamarca,Agua,Agua con Gas 5L x 1uds,4.79,ACTUAL,2023-10-01,,
Meta,Gaseosa,Cola 600mL x 24uds,1.0944,ACTUAL,2023-10-01,,
Meta,Jugo,Jugo Lima 2000mL x 12uds,1.248,ACTUAL,2023-10-01,,
Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,1.794,ACTUAL,2023-10-01,,
Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,0.82,ACTUAL,2023-10-01,,
Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,8.664,ACTUAL,2023-10-01,,
Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,17.232,ACTUAL,2023-10-01,,
Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,73.536,ACTUAL,2023-10-01,,
Meta,Agua,Agua con Gas 5L x 1uds,0.21,ACTUAL,2023-10-01,,
Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,1.0584,ACTUAL,2023-10-01,,
Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,5.256,ACTUAL,2023-10-01,,
Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,28.032,ACTUAL,2023-10-01,,
Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,2.376,ACTUAL,2023-10-01,,
Cundinamarca,Agua,Agua con Gas 500mL x 6uds,1.416,ACTUAL,2023-10-01,,
Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,2.676,ACTUAL,2023-10-01,,
Cundinamarca,Gaseosa,Uva 600mL x 24uds,5.616,ACTUAL,2023-10-01,,
Cundinamarca,Gaseosa,Cola 600mL x 24uds,4.752,ACTUAL,2023-10-01,,
Antioquia,Jugo,Jugo Lima 2000mL x 12uds,21.36,ACTUAL,2023-10-01,,
Atlántico,Agua,Agua Sin Gas 1L x 6uds,4.5,ACTUAL,2023-10-01,,
Atlántico,Agua,Agua con Gas 5L x 1uds,2.45,ACTUAL,2023-10-01,,
Antioquia,Agua,Agua con Gas 5L x 1uds,3.67,ACTUAL,2023-10-01,,
Antioquia,Agua,Agua Sin Gas 1L x 6uds,7.896,ACTUAL,2023-10-01,,
Antioquia,Bebida de Té,Té Verde 300mL x 6uds,0.9576,ACTUAL,2023-10-01,,
Antioquia,Bebida Energética,Power Up 500mL x 6uds,1.8,ACTUAL,2023-10-01,,
Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,50.4,ACTUAL,2023-10-01,,
Antioquia,Jugo,Jugo Lima 1000mL x 6uds,2.064,ACTUAL,2023-10-01,,
Atlántico,Jugo,Jugo Lima 2000mL x 12uds,14.976,ACTUAL,2023-10-01,,
Antioquia,Gaseosa,Uva 600mL x 24uds,8.5536,ACTUAL,2023-10-01,,
Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,21.12,ACTUAL,2023-10-01,,
Antioquia,Agua,Agua con Gas 500mL x 6uds,1.176,ACTUAL,2023-10-01,,
Antioquia,Agua,Agua Sin Gas 1L x 1uds,0.346,ACTUAL,2023-10-01,,
Antioquia,Gaseosa,Cola 600mL x 24uds,3.8304,ACTUAL,2023-10-01,,
Antioquia,Bebida de Té,Té Negro 500mL x 6uds,1.536,ACTUAL,2023-10-01,,
Antioquia,Bebida de Té,Té Verde 500mL x 12uds,3.624,ACTUAL,2023-10-01,,
Bolívar,Bebida de Té,Té Verde 500mL x 12uds,1.476,ACTUAL,2023-10-01,,
Atlántico,Gaseosa,Cola 600mL x 24uds,3.8016,ACTUAL,2023-10-01,,
Atlántico,Bebida de Té,Té Verde 300mL x 6uds,0.9288,ACTUAL,2023-10-01,,
Atlántico,Bebida de Té,Té Verde 500mL x 12uds,2.16,ACTUAL,2023-10-01,,
Atlántico,Agua,Agua Sin Gas 1L x 1uds,0.394,ACTUAL,2023-10-01,,
Atlántico,Jugo,Jugo Lima 1000mL x 6uds,2.388,ACTUAL,2023-10-01,,
Atlántico,Agua,Agua con Gas 500mL x 6uds,1.08,ACTUAL,2023-10-01,,
Atlántico,Gaseosa,Uva 600mL x 24uds,3.9168,ACTUAL,2023-10-01,,
Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,14.88,ACTUAL,2023-10-01,,
Atlántico,Bebida de Té,Té Negro 500mL x 6uds,0.846,ACTUAL,2023-10-01,,
Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,34.08,ACTUAL,2023-10-01,,
Atlántico,Bebida Energética,Power Up 500mL x 6uds,1.386,ACTUAL,2023-10-01,,
Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,12.288,ACTUAL,2023-10-01,,
Bolívar,Agua,Agua Sin Gas 1L x 6uds,2.016,ACTUAL,2023-10-01,,
Bolívar,Agua,Agua con Gas 500mL x 6uds,0.786,ACTUAL,2023-10-01,,
Bolívar,Agua,Agua con Gas 5L x 1uds,2,ACTUAL,2023-10-01,,
Tolima,Gaseosa,Uva 600mL x 24uds,1.4112,ACTUAL,2023-10-01,,
Tolima,Jugo,Jugo Lima 1000mL x 6uds,0.912,ACTUAL,2023-10-01,,
Tolima,Jugo,Jugo Naranja 2000mL x 24uds,5.376,ACTUAL,2023-10-01,,
Tolima,Bebida de Té,Té Negro 500mL x 6uds,0.15,ACTUAL,2023-10-01,,
Tolima,Bebida Energética,Power Up 500mL x 6uds,0.216,ACTUAL,2023-10-01,,
Tolima,Jugo,Jugo Manzana 2000mL x 24uds,6.912,ACTUAL,2023-10-01,,
Tolima,Bebida de Té,Té Verde 300mL x 6uds,0.2052,ACTUAL,2023-10-01,,
Tolima,Gaseosa,Cola 600mL x 24uds,0.3456,ACTUAL,2023-10-01,,
Tolima,Bebida de Té,Té Verde 500mL x 12uds,0.78,ACTUAL,2023-10-01,,
Tolima,Agua,Agua Sin Gas 1L x 1uds,0.11,ACTUAL,2023-10-01,,
Tolima,Agua,Agua con Gas 500mL x 6uds,0.078,ACTUAL,2023-10-01,,
Tolima,Agua,Agua Sin Gas 1L x 6uds,1.644,ACTUAL,2023-10-01,,
Santander,Gaseosa,Cola 600mL x 24uds,0.8928,ACTUAL,2023-10-01,,
Santander,Bebida de Té,Té Verde 500mL x 12uds,0.456,ACTUAL,2023-10-01,,
Santander,Agua,Agua con Gas 5L x 1uds,0.84,ACTUAL,2023-10-01,,
Santander,Agua,Agua con Gas 500mL x 6uds,0.228,ACTUAL,2023-10-01,,
Santander,Gaseosa,Uva 600mL x 24uds,1.0656,ACTUAL,2023-10-01,,
Meta,Jugo,Jugo Naranja 2000mL x 24uds,4.608,ACTUAL,2023-10-01,,
Tolima,Agua,Agua con Gas 5L x 1uds,0.27,ACTUAL,2023-10-01,,
Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,0.378,ACTUAL,2023-10-01,,
Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,1.2,ACTUAL,2023-10-01,,
Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,1.302,ACTUAL,2023-10-01,,
Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,0.798,ACTUAL,2023-10-01,,
Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,0.558,ACTUAL,2023-10-01,,
Valle del Cauca,Agua,Agua con Gas 5L x 1uds,3.13,ACTUAL,2023-10-01,,
Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,2.112,ACTUAL,2023-10-01,,
Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,5.364,ACTUAL,2023-10-01,,
Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,13.584,ACTUAL,2023-10-01,,
Valle del Cauca,Gaseosa,Uva 600mL x 24uds,5.5872,ACTUAL,2023-10-01,,
Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,1.11,ACTUAL,2023-10-01,,
Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,23.808,ACTUAL,2023-10-01,,
Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,18.24,ACTUAL,2023-10-01,,
Valle del Cauca,Gaseosa,Cola 600mL x 24uds,4.752,ACTUAL,2023-10-01,,
Meta,Bebida de Té,Té Verde 300mL x 6uds,0.0756,ACTUAL,2023-10-01,,
Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,0.468,ACTUAL,2023-10-01,,
Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,0.36,ACTUAL,2023-10-01,,
Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,0.1404,ACTUAL,2023-10-01,,
Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,7.2,ACTUAL,2023-10-01,,
Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,0.252,ACTUAL,2023-10-01,,
Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,0.258,ACTUAL,2023-10-01,,
Meta,Agua,Agua Sin Gas 1L x 6uds,0.36,ACTUAL,2023-10-01,,
Meta,Agua,Agua Sin Gas 1L x 1uds,0.068,ACTUAL,2023-10-01,,
Santander,Bebida de Té,Té Negro 500mL x 6uds,0.348,ACTUAL,2023-10-01,,
Meta,Jugo,Jugo Manzana 2000mL x 24uds,2.592,ACTUAL,2023-10-01,,
Meta,Gaseosa,Uva 600mL x 24uds,0.576,ACTUAL,2023-10-01,,
Meta,Agua,Agua con Gas 500mL x 6uds,0.306,ACTUAL,2023-10-01,,
Meta,Bebida de Té,Té Negro 500mL x 6uds,0.162,ACTUAL,2023-10-01,,
Meta,Jugo,Jugo Lima 1000mL x 6uds,0.012,ACTUAL,2023-10-01,,
Meta,Bebida Energética,Power Up 500mL x 6uds,0.138,ACTUAL,2023-10-01,,
Santander,Agua,Agua Sin Gas 1L x 6uds,2.064,ACTUAL,2023-10-01,,
Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,5.664,ACTUAL,2023-10-01,,
Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,7.68,ACTUAL,2023-10-01,,
Santander,Jugo,Jugo Naranja 2000mL x 24uds,7.968,ACTUAL,2023-10-01,,
Santander,Agua,Agua Sin Gas 1L x 1uds,0.174,ACTUAL,2023-10-01,,
Santander,Bebida de Té,Té Verde 300mL x 6uds,0.2844,ACTUAL,2023-10-01,,
Santander,Bebida Energética,Power Up 500mL x 6uds,0.312,ACTUAL,2023-10-01,,
Santander,Jugo,Jugo Lima 2000mL x 12uds,6.72,ACTUAL,2023-10-01,,
Santander,Jugo,Jugo Manzana 2000mL x 24uds,4.704,ACTUAL,2023-10-01,,
Norte de Santander,Gaseosa,Uva 600mL x 24uds,0.3744,ACTUAL,2023-10-01,,
Norte de Santander,Agua,Agua con Gas 5L x 1uds,0.57,ACTUAL,2023-10-01,,
Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,0.42,ACTUAL,2023-10-01,,
Norte de Santander,Gaseosa,Cola 600mL x 24uds,0.0288,ACTUAL,2023-10-01,,
Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,0.128,ACTUAL,2023-10-01,,
Norte de Santander,Agua,Agua con Gas 500mL x 6uds,0.378,ACTUAL,2023-10-01,,
Santander,Jugo,Jugo Lima 1000mL x 6uds,0.708,ACTUAL,2023-10-01,,
Antioquia,Gaseosa,Uva 600mL x 24uds,9.5616,ACTUAL,2023-09-01,,
Atlántico,Gaseosa,Uva 600mL x 24uds,3.1392,ACTUAL,2023-09-01,,
Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,42.72,ACTUAL,2023-09-01,,
Atlántico,Jugo,Jugo Lima 2000mL x 12uds,11.856,ACTUAL,2023-09-01,,
Atlántico,Agua,Agua Sin Gas 1L x 6uds,5.04,ACTUAL,2023-09-01,,
Atlántico,Bebida de Té,Té Negro 500mL x 6uds,1.476,ACTUAL,2023-09-01,,
Atlántico,Gaseosa,Cola 600mL x 24uds,2.9088,ACTUAL,2023-09-01,,
Atlántico,Bebida Energética,Power Up 500mL x 6uds,1.89,ACTUAL,2023-09-01,,
Atlántico,Agua,Agua con Gas 500mL x 6uds,1.302,ACTUAL,2023-09-01,,
Atlántico,Bebida de Té,Té Verde 300mL x 6uds,0.5724,ACTUAL,2023-09-01,,
Atlántico,Agua,Agua Sin Gas 1L x 1uds,0.386,ACTUAL,2023-09-01,,
Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,20.544,ACTUAL,2023-09-01,,
Atlántico,Agua,Agua con Gas 5L x 1uds,1.91,ACTUAL,2023-09-01,,
Antioquia,Bebida Energética,Power Up 500mL x 6uds,1.566,ACTUAL,2023-09-01,,
Antioquia,Agua,Agua Sin Gas 1L x 6uds,5.532,ACTUAL,2023-09-01,,
Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,53.664,ACTUAL,2023-09-01,,
Antioquia,Agua,Agua con Gas 5L x 1uds,4.33,ACTUAL,2023-09-01,,
Antioquia,Agua,Agua con Gas 500mL x 6uds,0.864,ACTUAL,2023-09-01,,
Antioquia,Bebida de Té,Té Verde 500mL x 12uds,4.92,ACTUAL,2023-09-01,,
Antioquia,Bebida de Té,Té Negro 500mL x 6uds,1.044,ACTUAL,2023-09-01,,
Antioquia,Agua,Agua Sin Gas 1L x 1uds,0.642,ACTUAL,2023-09-01,,
Antioquia,Jugo,Jugo Lima 2000mL x 12uds,16.032,ACTUAL,2023-09-01,,
Antioquia,Gaseosa,Cola 600mL x 24uds,5.0688,ACTUAL,2023-09-01,,
Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,25.728,ACTUAL,2023-09-01,,
Antioquia,Jugo,Jugo Lima 1000mL x 6uds,2.4,ACTUAL,2023-09-01,,
Antioquia,Bebida de Té,Té Verde 300mL x 6uds,0.9936,ACTUAL,2023-09-01,,
Bolívar,Agua,Agua con Gas 5L x 1uds,1.28,ACTUAL,2023-09-01,,
Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,0.854,ACTUAL,2023-09-01,,
Boyacá,Agua,Agua Sin Gas 1L x 1uds,0.044,ACTUAL,2023-09-01,,
Boyacá,Jugo,Jugo Lima 2000mL x 12uds,0.48,ACTUAL,2023-09-01,,
Boyacá,Bebida de Té,Té Negro 500mL x 6uds,0.066,ACTUAL,2023-09-01,,
Boyacá,Gaseosa,Cola 600mL x 24uds,0.4608,ACTUAL,2023-09-01,,
Boyacá,Agua,Agua con Gas 5L x 1uds,0.25,ACTUAL,2023-09-01,,
Boyacá,Jugo,Jugo Manzana 2000mL x 24uds,3.264,ACTUAL,2023-09-01,,
Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,3.456,ACTUAL,2023-09-01,,
Boyacá,Bebida de Té,Té Verde 300mL x 6uds,0.1368,ACTUAL,2023-09-01,,
Boyacá,Agua,Agua Sin Gas 1L x 6uds,0.528,ACTUAL,2023-09-01,,
Boyacá,Jugo,Jugo Lima 1000mL x 6uds,0.228,ACTUAL,2023-09-01,,
Bolívar,Bebida de Té,Té Negro 500mL x 6uds,0.666,ACTUAL,2023-09-01,,
Bolívar,Gaseosa,Cola 600mL x 24uds,2.4192,ACTUAL,2023-09-01,,
Atlántico,Jugo,Jugo Lima 1000mL x 6uds,1.092,ACTUAL,2023-09-01,,
Bolívar,Bebida de Té,Té Verde 500mL x 12uds,1.548,ACTUAL,2023-09-01,,
Bolívar,Bebida de Té,Té Verde 300mL x 6uds,0.3456,ACTUAL,2023-09-01,,
Bolívar,Agua,Agua Sin Gas 1L x 1uds,0.326,ACTUAL,2023-09-01,,
Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,9.024,ACTUAL,2023-09-01,,
Bolívar,Agua,Agua con Gas 500mL x 6uds,0.684,ACTUAL,2023-09-01,,
Bolívar,Jugo,Jugo Lima 2000mL x 12uds,13.824,ACTUAL,2023-09-01,,
Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,19.392,ACTUAL,2023-09-01,,
Bolívar,Bebida Energética,Power Up 500mL x 6uds,0.432,ACTUAL,2023-09-01,,
Bolívar,Jugo,Jugo Lima 1000mL x 6uds,0.48,ACTUAL,2023-09-01,,
Bolívar,Gaseosa,Uva 600mL x 24uds,2.4192,ACTUAL,2023-09-01,,
Bolívar,Agua,Agua Sin Gas 1L x 6uds,2.496,ACTUAL,2023-09-01,,
Atlántico,Bebida de Té,Té Verde 500mL x 12uds,2.496,ACTUAL,2023-09-01,,
Santander,Jugo,Jugo Lima 2000mL x 12uds,4.704,ACTUAL,2023-09-01,,
Tolima,Agua,Agua con Gas 500mL x 6uds,0.414,ACTUAL,2023-09-01,,
Tolima,Jugo,Jugo Manzana 2000mL x 24uds,1.248,ACTUAL,2023-09-01,,
Tolima,Gaseosa,Uva 600mL x 24uds,0.288,ACTUAL,2023-09-01,,
Tolima,Bebida de Té,Té Verde 500mL x 12uds,0.228,ACTUAL,2023-09-01,,
Tolima,Agua,Agua Sin Gas 1L x 6uds,0.636,ACTUAL,2023-09-01,,
Tolima,Bebida de Té,Té Verde 300mL x 6uds,0.1728,ACTUAL,2023-09-01,,
Tolima,Jugo,Jugo Lima 2000mL x 12uds,2.016,ACTUAL,2023-09-01,,
Tolima,Gaseosa,Cola 600mL x 24uds,1.8432,ACTUAL,2023-09-01,,
Santander,Agua,Agua Sin Gas 1L x 1uds,0.064,ACTUAL,2023-09-01,,
Santander,Agua,Agua con Gas 500mL x 6uds,0.294,ACTUAL,2023-09-01,,
Tolima,Bebida de Té,Té Negro 500mL x 6uds,0.45,ACTUAL,2023-09-01,,
Santander,Gaseosa,Cola 600mL x 24uds,0.7776,ACTUAL,2023-09-01,,
Santander,Bebida de Té,Té Verde 500mL x 12uds,0.48,ACTUAL,2023-09-01,,
Santander,Bebida de Té,Té Negro 500mL x 6uds,0.45,ACTUAL,2023-09-01,,
Santander,Gaseosa,Uva 600mL x 24uds,2.2752,ACTUAL,2023-09-01,,
Santander,Agua,Agua con Gas 5L x 1uds,0.99,ACTUAL,2023-09-01,,
Santander,Agua,Agua Sin Gas 1L x 6uds,1.86,ACTUAL,2023-09-01,,
Santander,Bebida Energética,Power Up 500mL x 6uds,0.642,ACTUAL,2023-09-01,,
Santander,Jugo,Jugo Manzana 2000mL x 24uds,9.024,ACTUAL,2023-09-01,,
Santander,Jugo,Jugo Lima 1000mL x 6uds,0.804,ACTUAL,2023-09-01,,
Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,0.822,ACTUAL,2023-09-01,,
Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,2.772,ACTUAL,2023-09-01,,
Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,4.68,ACTUAL,2023-09-01,,
Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,0.924,ACTUAL,2023-09-01,,
Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,16.944,ACTUAL,2023-09-01,,
Valle del Cauca,Gaseosa,Cola 600mL x 24uds,3.9456,ACTUAL,2023-09-01,,
Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,15.072,ACTUAL,2023-09-01,,
Valle del Cauca,Agua,Agua con Gas 5L x 1uds,3.86,ACTUAL,2023-09-01,,
Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,0.7236,ACTUAL,2023-09-01,,
Valle del Cauca,Gaseosa,Uva 600mL x 24uds,5.04,ACTUAL,2023-09-01,,
Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,23.568,ACTUAL,2023-09-01,,
Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,1.2,ACTUAL,2023-09-01,,
Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,26.4,ACTUAL,2023-09-01,,
Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,1.86,ACTUAL,2023-09-01,,
Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,0.526,ACTUAL,2023-09-01,,
Tolima,Agua,Agua Sin Gas 1L x 1uds,0.14,ACTUAL,2023-09-01,,
Tolima,Jugo,Jugo Lima 1000mL x 6uds,0.612,ACTUAL,2023-09-01,,
Tolima,Jugo,Jugo Naranja 2000mL x 24uds,6.24,ACTUAL,2023-09-01,,
Tolima,Agua,Agua con Gas 5L x 1uds,0.85,ACTUAL,2023-09-01,,
Tolima,Bebida Energética,Power Up 500mL x 6uds,0.102,ACTUAL,2023-09-01,,
Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,1.206,ACTUAL,2023-09-01,,
Meta,Jugo,Jugo Manzana 2000mL x 24uds,5.184,ACTUAL,2023-09-01,,
Meta,Bebida Energética,Power Up 500mL x 6uds,0.6,ACTUAL,2023-09-01,,
Meta,Agua,Agua Sin Gas 1L x 1uds,0.008,ACTUAL,2023-09-01,,
Meta,Jugo,Jugo Lima 1000mL x 6uds,0.48,ACTUAL,2023-09-01,,
Meta,Agua,Agua con Gas 5L x 1uds,0.49,ACTUAL,2023-09-01,,
Meta,Agua,Agua con Gas 500mL x 6uds,0.174,ACTUAL,2023-09-01,,
Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,2.52,ACTUAL,2023-09-01,,
Cundinamarca,Gaseosa,Cola 600mL x 24uds,4.7808,ACTUAL,2023-09-01,,
Cundinamarca,Gaseosa,Uva 600mL x 24uds,7.6032,ACTUAL,2023-09-01,,
Santander,Bebida de Té,Té Verde 300mL x 6uds,0.198,ACTUAL,2023-09-01,,
Cundinamarca,Agua,Agua con Gas 500mL x 6uds,2.04,ACTUAL,2023-09-01,,
Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,2.166,ACTUAL,2023-09-01,,
Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,53.376,ACTUAL,2023-09-01,,
Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,19.68,ACTUAL,2023-09-01,,
Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,5.1,ACTUAL,2023-09-01,,
Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,2.064,ACTUAL,2023-09-01,,
