MES,NOMBRE_REGION,CATEGORIA,NOMBRE_PRODUCTO,REGION_CATEGORIA_PRODUCTO,TICKETS,CANTIDAD,PRECIO_PROMEDIO,VENTAS_TOTALES,VENTAS_BRUTAS,DESCUENTOS,DESC_PORCENTAJE,COSTOS,GANANCIA_BRUTA,MARGEN_GANANCIA_BRUTA_PORCENTAJE,M3_VENDIDOS
2024-02-01,Boyacá,Gaseosa,Cola 600mL x 24uds,Boyacá-Gaseosa-Cola 600mL x 24uds,1,17,58425.96000000,824390.29560000,993241.32,168851.02440000,17.000000000000,493410.38,330979.91560000,40.148448782900,0.244800000000
2024-02-01,Boyacá,Jugo,Jugo Lima 2000mL x 12uds,Boyacá-Jugo-Jugo Lima 2000mL x 12uds,4,45,107497.75000000,4416007.57000000,4837398.75,421391.18000000,8.711111111100,2617319.25,1798688.32000000,40.731096844600,1.080000000000
2024-02-01,Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,Boyacá-Jugo-Jugo Naranja 2000mL x 24uds,2,25,216454.95000000,4381048.18800000,5411373.75,1030325.56200000,19.040000000000,2921588.25,1459459.93800000,33.313030931700,1.200000000000
2024-02-01,Boyacá,Gaseosa,Uva 600mL x 24uds,Boyacá-Gaseosa-Uva 600mL x 24uds,3,27,58450.58000000,1214018.54660000,1578165.66,364147.11340000,23.074074074100,765630.09,448388.45660000,36.934234477400,0.388800000000
2024-02-01,Boyacá,Agua,Agua con Gas 5L x 1uds,Boyacá-Agua-Agua con Gas 5L x 1uds,1,4,14587.29000000,58349.16000000,58349.16,0.00000000,0.000000000000,22251.52,36097.64000000,61.864883744700,0.020000000000
2024-02-01,Cundinamarca,Gaseosa,Cola 600mL x 24uds,Cundinamarca-Gaseosa-Cola 600mL x 24uds,47,606,58425.96000000,30891557.83080000,35406131.76,4514573.92920000,12.750825082500,17588628.84,13302928.99080000,43.063315432900,8.726400000000
2024-02-01,Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,Cundinamarca-Jugo-Jugo Lima 1000mL x 6uds,46,499,26137.14000000,11639129.81340000,13042432.86,1403303.04660000,10.759519038100,7305459.80,4333670.01340000,37.233625562000,2.994000000000
2024-02-01,Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,Cundinamarca-Bebida de Té-Té Negro 500mL x 6uds,37,450,19864.71000000,8118706.97700000,8939119.50,820412.52300000,9.177777777800,4587421.50,3531285.47700000,43.495663619900,1.350000000000
2024-02-01,Cundinamarca,Agua,Agua con Gas 500mL x 6uds,Cundinamarca-Agua-Agua con Gas 500mL x 6uds,32,352,8788.84000000,2757498.55000000,3093671.68,336173.13000000,10.866477272700,1122513.92,1634984.63000000,59.292311504600,1.056000000000
2024-02-01,Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,Cundinamarca-Jugo-Jugo Naranja 2000mL x 24uds,46,537,216454.95000000,103727376.58950000,116236308.15,12508931.56050000,10.761638733700,62755715.61,40971660.97950000,39.499370683600,25.776000000000
2024-02-01,Cundinamarca,Agua,Agua con Gas 5L x 1uds,Cundinamarca-Agua-Agua con Gas 5L x 1uds,52,592,14587.29000000,7643594.08710000,8635675.68,992081.59290000,11.488175675700,3293224.96,4350369.12710000,56.915229635800,2.960000000000
2024-02-01,Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,Cundinamarca-Jugo-Jugo Lima 2000mL x 12uds,58,623,107497.75000000,59698875.46250000,66971098.25,7272222.78750000,10.858747993600,36235330.95,23463544.51250000,39.303159951900,14.952000000000
2024-02-01,Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,Cundinamarca-Agua-Agua Sin Gas 1L x 1uds,35,393,2776.18000000,944900.62480000,1091038.74,146138.11520000,13.394402035600,434135.31,510765.31480000,54.054924020000,0.393000000000
2024-02-01,Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,Cundinamarca-Bebida Energética-Power Up 500mL x 6uds,31,277,33752.97000000,8178007.10130000,9349572.69,1171565.58870000,12.530685920600,4218964.84,3959042.26130000,48.410844014400,0.831000000000
2024-02-01,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,42,416,210172.45000000,78902941.17900000,87431739.20,8528798.02100000,9.754807692300,48418356.48,30484584.69900000,38.635549250100,19.968000000000
2024-02-01,Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,Cundinamarca-Agua-Agua Sin Gas 1L x 6uds,96,1186,16540.03666667,17754722.15680000,19613960.08,1859237.92320000,9.479156252100,7903086.57,9851635.58680000,55.487410615600,7.116000000000
2024-02-01,Cundinamarca,Gaseosa,Uva 600mL x 24uds,Cundinamarca-Gaseosa-Uva 600mL x 24uds,40,345,58450.58000000,18600728.07340000,20165450.10,1564722.02660000,7.759420289900,9783051.15,8817676.92340000,47.405009570600,4.968000000000
2024-02-01,Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,Cundinamarca-Bebida de Té-Té Verde 300mL x 6uds,25,263,12154.61000000,2757637.91680000,3196662.43,439024.51320000,13.733840304200,1557935.73,1199702.18680000,43.504703046400,0.473400000000
2024-02-01,Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,Cundinamarca-Bebida de Té-Té Verde 500mL x 12uds,47,587,40222.17000000,20929203.93780000,23610413.79,2681209.85220000,11.356047700200,11570468.53,9358735.40780000,44.716155643600,3.522000000000
2024-02-01,Meta,Bebida de Té,Té Verde 500mL x 12uds,Meta-Bebida de Té-Té Verde 500mL x 12uds,5,73,40222.17000000,2699712.05040000,2936218.41,236506.35960000,8.054794520500,1438916.87,1260795.18040000,46.701098371300,0.438000000000
2024-02-01,Meta,Agua,Agua Sin Gas 1L x 6uds,Meta-Agua-Agua Sin Gas 1L x 6uds,9,110,16563.54666667,1505530.84480000,1820234.72,314703.87520000,17.289191978500,734176.80,771354.04480000,51.234688911500,0.660000000000
2024-02-01,Meta,Jugo,Jugo Lima 1000mL x 6uds,Meta-Jugo-Jugo Lima 1000mL x 6uds,5,61,26137.14000000,1433360.75760000,1594365.54,161004.78240000,10.098360655700,893052.20,540308.55760000,37.695224648400,0.366000000000
2024-02-01,Meta,Gaseosa,Uva 600mL x 24uds,Meta-Gaseosa-Uva 600mL x 24uds,1,2,58450.58000000,84168.83520000,116901.16,32732.32480000,28.000000000000,56713.34,27455.49520000,32.619549902000,0.028800000000
2024-02-01,Meta,Agua,Agua con Gas 500mL x 6uds,Meta-Agua-Agua con Gas 500mL x 6uds,2,14,8788.84000000,123043.76000000,123043.76,0.00000000,0.000000000000,44645.44,78398.32000000,63.715803223200,0.042000000000
2024-02-01,Meta,Gaseosa,Cola 600mL x 24uds,Meta-Gaseosa-Cola 600mL x 24uds,5,78,58425.96000000,4099165.35360000,4557224.88,458059.52640000,10.051282051300,2263882.92,1835282.43360000,44.772100544500,1.123200000000
2024-02-01,Meta,Agua,Agua Sin Gas 1L x 1uds,Meta-Agua-Agua Sin Gas 1L x 1uds,4,58,2776.18000000,122929.25040000,161018.44,38089.18960000,23.655172413800,64070.86,58858.39040000,47.879890431700,0.058000000000
2024-02-01,Meta,Bebida de Té,Té Negro 500mL x 6uds,Meta-Bebida de Té-Té Negro 500mL x 6uds,7,87,19864.71000000,1618775.21790000,1728229.77,109454.55210000,6.333333333300,886901.49,731873.72790000,45.211572292900,0.261000000000
2024-02-01,Meta,Jugo,Jugo Lima 2000mL x 12uds,Meta-Jugo-Jugo Lima 2000mL x 12uds,2,21,107497.75000000,2076856.53000000,2257452.75,180596.22000000,8.000000000000,1221415.65,855440.88000000,41.189213970400,0.504000000000
2024-02-01,Meta,Bebida Energética,Power Up 500mL x 6uds,Meta-Bebida Energética-Power Up 500mL x 6uds,1,2,33752.97000000,67505.94000000,67505.94,0.00000000,0.000000000000,30461.84,37044.10000000,54.875319120100,0.006000000000
2024-02-01,Meta,Agua,Agua con Gas 5L x 1uds,Meta-Agua-Agua con Gas 5L x 1uds,7,89,14587.29000000,1159397.80920000,1298268.81,138871.00080000,10.696629213500,495096.32,664301.48920000,57.297114409600,0.445000000000
2024-02-01,Meta,Jugo,Jugo Naranja 2000mL x 24uds,Meta-Jugo-Jugo Naranja 2000mL x 24uds,4,36,216454.95000000,7519644.96300000,7792378.20,272733.23700000,3.500000000000,4207087.08,3312557.88300000,44.052051650000,1.728000000000
2024-02-01,Meta,Jugo,Jugo Manzana 2000mL x 24uds,Meta-Jugo-Jugo Manzana 2000mL x 24uds,3,40,210172.45000000,8112656.57000000,8406898.00,294241.43000000,3.500000000000,4655611.20,3457045.37000000,42.612987991900,1.920000000000
2024-02-01,Meta,Bebida de Té,Té Verde 300mL x 6uds,Meta-Bebida de Té-Té Verde 300mL x 6uds,2,9,12154.61000000,99181.61760000,109391.49,10209.87240000,9.333333333300,53313.39,45868.22760000,46.246702473600,0.016200000000
2024-02-01,Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,Norte de Santander-Bebida de Té-Té Negro 500mL x 6uds,7,63,19864.71000000,1190293.42320000,1251476.73,61183.30680000,4.888888888900,642239.01,548054.41320000,46.043639536100,0.189000000000
2024-02-01,Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,Norte de Santander-Jugo-Jugo Lima 1000mL x 6uds,11,97,26137.14000000,2220611.41440000,2535302.58,314691.16560000,12.412371134000,1420099.40,800512.01440000,36.049171377300,0.582000000000
2024-02-01,Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,Norte de Santander-Bebida de Té-Té Verde 500mL x 12uds,3,31,40222.17000000,1046178.64170000,1246887.27,200708.62830000,16.096774193500,611046.89,435131.75170000,41.592490455800,0.186000000000
2024-02-01,Norte de Santander,Gaseosa,Uva 600mL x 24uds,Norte de Santander-Gaseosa-Uva 600mL x 24uds,11,122,58450.58000000,6530098.79760000,7130970.76,600871.96240000,8.426229508200,3459513.74,3070585.05760000,47.022030642600,1.756800000000
2024-02-01,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,9,96,210172.45000000,17576721.99350000,20176555.20,2599833.20650000,12.885416666700,11173466.88,6403255.11350000,36.430314571000,4.608000000000
2024-02-01,Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,Norte de Santander-Agua-Agua Sin Gas 1L x 6uds,11,120,16557.84727273,1735721.51200000,1985556.72,249835.20800000,12.582627606800,800750.25,934971.26200000,53.866432808300,0.720000000000
2024-02-01,Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,Norte de Santander-Bebida Energética-Power Up 500mL x 6uds,1,5,33752.97000000,140074.82550000,168764.85,28690.02450000,17.000000000000,76154.60,63920.22550000,45.632914602500,0.015000000000
2024-02-01,Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,Norte de Santander-Jugo-Jugo Naranja 2000mL x 24uds,5,70,216454.95000000,13162625.50950000,15151846.50,1989220.99050000,13.128571428600,8180447.10,4982178.40950000,37.850947031100,3.360000000000
2024-02-01,Norte de Santander,Agua,Agua con Gas 5L x 1uds,Norte de Santander-Agua-Agua con Gas 5L x 1uds,9,95,14587.29000000,1322483.71140000,1385792.55,63308.83860000,4.568421052600,528473.60,794010.11140000,60.039311226000,0.475000000000
2024-02-01,Norte de Santander,Gaseosa,Cola 600mL x 24uds,Norte de Santander-Gaseosa-Cola 600mL x 24uds,7,74,58425.96000000,4323521.04000000,4323521.04,0.00000000,0.000000000000,2147786.36,2175734.68000000,50.323212489800,1.065600000000
2024-02-01,Norte de Santander,Agua,Agua con Gas 500mL x 6uds,Norte de Santander-Agua-Agua con Gas 500mL x 6uds,5,50,8788.84000000,411054.04680000,439442.00,28387.95320000,6.460000000000,159448.00,251606.04680000,61.209967097700,0.150000000000
2024-02-01,Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,Norte de Santander-Agua-Agua Sin Gas 1L x 1uds,10,125,2776.18000000,304657.99320000,347022.50,42364.50680000,12.208000000000,138083.75,166574.24320000,54.675815805900,0.125000000000
2024-02-01,Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,Norte de Santander-Bebida de Té-Té Verde 300mL x 6uds,9,70,12154.61000000,787375.63580000,850822.70,63447.06420000,7.457142857100,414659.70,372715.93580000,47.336483230300,0.126000000000
2024-02-01,Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,Norte de Santander-Jugo-Jugo Lima 2000mL x 12uds,12,163,107497.75000000,15745195.44250000,17522133.25,1776937.80750000,10.141104294500,9480511.95,6264683.49250000,39.787905557500,3.912000000000
2024-02-01,Santander,Jugo,Jugo Lima 2000mL x 12uds,Santander-Jugo-Jugo Lima 2000mL x 12uds,7,64,107497.75000000,6608961.67000000,6879856.00,270894.33000000,3.937500000000,3722409.60,2886552.07000000,43.676332442700,1.536000000000
2024-02-01,Santander,Agua,Agua Sin Gas 1L x 6uds,Santander-Agua-Agua Sin Gas 1L x 6uds,16,201,16520.44500000,2976754.44160000,3316483.44,339728.99840000,10.243651281400,1330962.42,1645792.02160000,55.288135245600,1.206000000000
2024-02-01,Santander,Bebida de Té,Té Verde 500mL x 12uds,Santander-Bebida de Té-Té Verde 500mL x 12uds,8,81,40222.17000000,3005802.76410000,3257995.77,252193.00590000,7.740740740700,1596606.39,1409196.37410000,46.882529716500,0.486000000000
2024-02-01,Santander,Bebida de Té,Té Negro 500mL x 6uds,Santander-Bebida de Té-Té Negro 500mL x 6uds,5,102,19864.71000000,2026200.42000000,2026200.42,0.00000000,0.000000000000,1039815.54,986384.88000000,48.681506047700,0.306000000000
2024-02-01,Santander,Agua,Agua con Gas 500mL x 6uds,Santander-Agua-Agua con Gas 500mL x 6uds,8,86,8788.84000000,699240.11040000,755840.24,56600.12960000,7.488372093000,274250.56,424989.55040000,60.778771709300,0.258000000000
2024-02-01,Santander,Bebida Energética,Power Up 500mL x 6uds,Santander-Bebida Energética-Power Up 500mL x 6uds,8,97,33752.97000000,2905455.65760000,3274038.09,368582.43240000,11.257731958800,1477399.24,1428056.41760000,49.150859138500,0.291000000000
2024-02-01,Santander,Jugo,Jugo Lima 1000mL x 6uds,Santander-Jugo-Jugo Lima 1000mL x 6uds,6,62,26137.14000000,1455315.95520000,1620502.68,165186.72480000,10.193548387100,907692.40,547623.55520000,37.629186517400,0.372000000000
2024-02-01,Santander,Agua,Agua Sin Gas 1L x 1uds,Santander-Agua-Agua Sin Gas 1L x 1uds,6,91,2776.18000000,228868.27920000,252632.38,23764.10080000,9.406593406600,100524.97,128343.30920000,56.077368890400,0.091000000000
2024-02-01,Santander,Bebida de Té,Té Verde 300mL x 6uds,Santander-Bebida de Té-Té Verde 300mL x 6uds,7,53,12154.61000000,540150.86840000,644194.33,104043.46160000,16.150943396200,313956.63,226194.23840000,41.876122326700,0.095400000000
2024-02-01,Santander,Gaseosa,Cola 600mL x 24uds,Santander-Gaseosa-Cola 600mL x 24uds,14,181,58425.96000000,9407748.07920000,10575098.76,1167350.68080000,11.038674033100,5253369.34,4154378.73920000,44.159119740700,2.606400000000
2024-02-01,Santander,Jugo,Jugo Manzana 2000mL x 24uds,Santander-Jugo-Jugo Manzana 2000mL x 24uds,11,124,210172.45000000,23629688.55350000,26061383.80,2431695.24650000,9.330645161300,14432394.72,9197293.83350000,38.922619791100,5.952000000000
2024-02-01,Santander,Jugo,Jugo Naranja 2000mL x 24uds,Santander-Jugo-Jugo Naranja 2000mL x 24uds,2,13,216454.95000000,2177536.79700000,2813914.35,636377.55300000,22.615384615400,1519225.89,658310.90700000,30.231907350900,0.624000000000
2024-02-01,Santander,Agua,Agua con Gas 5L x 1uds,Santander-Agua-Agua con Gas 5L x 1uds,8,87,14587.29000000,1117969.90560000,1269094.23,151124.32440000,11.908045977000,483970.56,633999.34560000,56.709875858400,0.435000000000
2024-02-01,Santander,Gaseosa,Uva 600mL x 24uds,Santander-Gaseosa-Uva 600mL x 24uds,5,57,58450.58000000,2971627.48720000,3331683.06,360055.57280000,10.807017543900,1616330.19,1355297.29720000,45.607913610900,0.820800000000
2024-02-01,Tolima,Bebida de Té,Té Verde 300mL x 6uds,Tolima-Bebida de Té-Té Verde 300mL x 6uds,4,62,12154.61000000,694271.32320000,753585.82,59314.49680000,7.870967741900,367270.02,327001.30320000,47.099929418500,0.111600000000
2024-02-01,Tolima,Jugo,Jugo Lima 1000mL x 6uds,Tolima-Jugo-Jugo Lima 1000mL x 6uds,8,105,26137.14000000,2590713.31680000,2744399.70,153686.38320000,5.600000000000,1537221.00,1053492.31680000,40.664179628400,0.630000000000
2024-02-01,Tolima,Bebida de Té,Té Negro 500mL x 6uds,Tolima-Bebida de Té-Té Negro 500mL x 6uds,4,41,19864.71000000,728240.26860000,814453.11,86212.84140000,10.585365853700,417965.07,310275.19860000,42.606157882000,0.123000000000
2024-02-01,Tolima,Bebida Energética,Power Up 500mL x 6uds,Tolima-Bebida Energética-Power Up 500mL x 6uds,4,40,33752.97000000,1350118.80000000,1350118.80,0.00000000,0.000000000000,609236.80,740882.00000000,54.875319120100,0.120000000000
2024-02-01,Tolima,Gaseosa,Cola 600mL x 24uds,Tolima-Gaseosa-Cola 600mL x 24uds,7,88,58425.96000000,4890837.11160000,5141484.48,250647.36840000,4.875000000000,2554124.32,2336712.79160000,47.777358727800,1.267200000000
2024-02-01,Tolima,Agua,Agua con Gas 500mL x 6uds,Tolima-Agua-Agua con Gas 500mL x 6uds,4,51,8788.84000000,372998.36960000,448230.84,75232.47040000,16.784313725500,162636.96,210361.40960000,56.397407266300,0.153000000000
2024-02-01,Tolima,Jugo,Jugo Naranja 2000mL x 24uds,Tolima-Jugo-Jugo Naranja 2000mL x 24uds,5,55,216454.95000000,11240505.55350000,11905022.25,664516.69650000,5.581818181800,6427494.15,4813011.40350000,42.818460260500,2.640000000000
2024-02-01,Tolima,Agua,Agua con Gas 5L x 1uds,Tolima-Agua-Agua con Gas 5L x 1uds,5,57,14587.29000000,677433.74760000,831475.53,154041.78240000,18.526315789500,317084.16,360349.58760000,53.193332761600,0.285000000000
2024-02-01,Tolima,Agua,Agua Sin Gas 1L x 6uds,Tolima-Agua-Agua Sin Gas 1L x 6uds,6,79,16532.20000000,1075408.51040000,1304821.28,229412.76960000,17.581930423500,524580.53,550827.98040000,51.220347902500,0.474000000000
2024-02-01,Tolima,Bebida de Té,Té Verde 500mL x 12uds,Tolima-Bebida de Té-Té Verde 500mL x 12uds,3,34,40222.17000000,1367553.78000000,1367553.78,0.00000000,0.000000000000,670180.46,697373.32000000,50.994215379200,0.204000000000
2024-02-01,Tolima,Jugo,Jugo Manzana 2000mL x 24uds,Tolima-Jugo-Jugo Manzana 2000mL x 24uds,5,59,210172.45000000,11561586.47450000,12400174.55,838588.07550000,6.762711864400,6867026.52,4694559.95450000,40.604807695300,2.832000000000
2024-02-01,Tolima,Agua,Agua Sin Gas 1L x 1uds,Tolima-Agua-Agua Sin Gas 1L x 1uds,7,80,2776.18000000,207686.02580000,222094.40,14408.37420000,6.487500000000,88373.60,119312.42580000,57.448461128000,0.080000000000
2024-02-01,Tolima,Gaseosa,Uva 600mL x 24uds,Tolima-Gaseosa-Uva 600mL x 24uds,6,65,58450.58000000,3218288.93480000,3799287.70,580998.76520000,15.292307692300,1843183.55,1375105.38480000,42.727841180800,0.936000000000
2024-02-01,Tolima,Jugo,Jugo Lima 2000mL x 12uds,Tolima-Jugo-Jugo Lima 2000mL x 12uds,6,87,107497.75000000,8013957.26250000,9352304.25,1338346.98750000,14.310344827600,5060150.55,2953806.71250000,36.858278822100,2.088000000000
2024-02-01,Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,Valle del Cauca-Bebida de Té-Té Verde 300mL x 6uds,13,155,12154.61000000,1686695.22970000,1883964.55,197269.32030000,10.470967741900,918175.05,768520.17970000,45.563665928900,0.279000000000
2024-02-01,Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,Valle del Cauca-Jugo-Jugo Manzana 2000mL x 24uds,33,386,210172.45000000,74142535.18650000,81126565.70,6984030.51350000,8.608808290200,44926648.08,29215887.10650000,39.405028480600,18.528000000000
2024-02-01,Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,Valle del Cauca-Bebida de Té-Té Negro 500mL x 6uds,29,327,19864.71000000,5656476.17250000,6495760.17,839283.99750000,12.920489296600,3333526.29,2322949.88250000,41.067085083700,0.981000000000
2024-02-01,Valle del Cauca,Gaseosa,Cola 600mL x 24uds,Valle del Cauca-Gaseosa-Cola 600mL x 24uds,30,325,58425.96000000,17107705.34760000,18988437.00,1880731.65240000,9.904615384600,9432845.50,7674859.84760000,44.862006281100,4.680000000000
2024-02-01,Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,Valle del Cauca-Jugo-Jugo Lima 1000mL x 6uds,20,215,26137.14000000,4984352.59800000,5619485.10,635132.50200000,11.302325581400,3147643.00,1836709.59800000,36.849511784900,1.290000000000
2024-02-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,Valle del Cauca-Agua-Agua Sin Gas 1L x 1uds,22,293,2776.18000000,742100.67580000,813420.74,71320.06420000,8.767918088700,323668.31,418432.36580000,56.384851738500,0.293000000000
2024-02-01,Valle del Cauca,Gaseosa,Uva 600mL x 24uds,Valle del Cauca-Gaseosa-Uva 600mL x 24uds,21,210,58450.58000000,10789392.56220000,12274621.80,1485229.23780000,12.100000000000,5954900.70,4834491.86220000,44.807822445300,3.024000000000
2024-02-01,Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,Valle del Cauca-Jugo-Jugo Lima 2000mL x 12uds,29,322,107497.75000000,31797834.45000000,34614275.50,2816441.05000000,8.136645962700,18728373.30,13069461.15000000,41.101733423200,7.728000000000
2024-02-01,Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,Valle del Cauca-Agua-Agua con Gas 500mL x 6uds,16,195,8788.84000000,1449016.05080000,1713823.80,264807.74920000,15.451282051300,621847.20,827168.85080000,57.084864611600,0.585000000000
2024-02-01,Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,Valle del Cauca-Jugo-Jugo Naranja 2000mL x 24uds,20,186,216454.95000000,37866628.95300000,40260620.70,2393991.74700000,5.946236559100,21736616.58,16130012.37300000,42.596906085900,8.928000000000
