REGION_CATEGORIA_PRODUCTO,MES,M3_PRODUCTO,ORIGEN,LOWER_BOUND,UPPER_BOUND,REGION,CATEGORIA,PRODUCTO
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-06-01 00:00:00.000,213.79193976,FORECAST 1,199.343984174,228.271220973,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-06-01 00:00:00.000,217.727113794,FORECAST 2,203.279158207,232.206395007,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-07-01 00:00:00.000,161.295752657,FORECAST 1,146.632697664,175.914600295,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-07-01 00:00:00.000,164.98684975,FORECAST 2,150.323794757,179.605697388,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-08-01 00:00:00.000,162.099610415,FORECAST 1,147.098599038,177.007661667,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-08-01 00:00:00.000,165.577140186,FORECAST 2,150.576128808,180.485191438,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-09-01 00:00:00.000,115.811447829,FORECAST 1,100.642058473,130.652030434,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-09-01 00:00:00.000,119.075410276,FORECAST 2,103.90602092,133.915992882,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-10-01 00:00:00.000,146.966195084,FORECAST 1,132.317657555,161.978105181,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-10-01 00:00:00.000,150.0013354,FORECAST 2,135.352797871,165.013245497,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-11-01 00:00:00.000,172.034151749,FORECAST 1,157.303313981,186.622317971,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-11-01 00:00:00.000,174.519552318,FORECAST 2,159.788714551,189.10771854,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-12-01 00:00:00.000,217.763054359,FORECAST 1,203.032607471,232.730139519,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2025-12-01 00:00:00.000,220.004377989,FORECAST 2,205.2739311,234.971463148,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-01-01 00:00:00.000,162.910627115,FORECAST 1,148.319931991,177.757183324,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-01-01 00:00:00.000,165.228791419,FORECAST 2,150.638096294,180.075347627,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-02-01 00:00:00.000,122.186885919,FORECAST 1,107.366768246,136.872857316,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-02-01 00:00:00.000,124.306737708,FORECAST 2,109.486620035,138.992709105,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-03-01 00:00:00.000,179.700425454,FORECAST 1,165.057088921,194.106462614,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-03-01 00:00:00.000,181.912372727,FORECAST 2,167.269036193,196.318409886,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-04-01 00:00:00.000,173.478751433,FORECAST 1,158.783306949,188.344218138,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-04-01 00:00:00.000,175.492386191,FORECAST 2,160.796941707,190.357852896,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-05-01 00:00:00.000,152.725935627,FORECAST 1,137.62076188,167.464682023,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,2026-05-01 00:00:00.000,154.067225539,FORECAST 2,138.962051792,168.805971935,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-01-01 00:00:00.000,0.178,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-02-01 00:00:00.000,0.223,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-03-01 00:00:00.000,0.131,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-04-01 00:00:00.000,0.26,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-05-01 00:00:00.000,0.196,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-06-01 00:00:00.000,0.326,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-07-01 00:00:00.000,0.325,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-08-01 00:00:00.000,0.212,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-09-01 00:00:00.000,0.481,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-10-01 00:00:00.000,0.364,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-11-01 00:00:00.000,0.206,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2023-12-01 00:00:00.000,0.217,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-01-01 00:00:00.000,0.579,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-02-01 00:00:00.000,0.155,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-03-01 00:00:00.000,0.19,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-04-01 00:00:00.000,0.43,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-05-01 00:00:00.000,0.538,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-06-01 00:00:00.000,0.15,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-07-01 00:00:00.000,0.502,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-08-01 00:00:00.000,0.505,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-10-01 00:00:00.000,0.356,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-11-01 00:00:00.000,0.153,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2024-12-01 00:00:00.000,0.473,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-01-01 00:00:00.000,0.732,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-02-01 00:00:00.000,0.28,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-03-01 00:00:00.000,0.394,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-04-01 00:00:00.000,0.47,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-05-01 00:00:00.000,0.261,ACTUAL,,,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-06-01 00:00:00.000,0.3370000124,FORECAST 1,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-06-01 00:00:00.000,0.3370000124,FORECAST 2,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-07-01 00:00:00.000,0.3370000124,FORECAST 1,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-07-01 00:00:00.000,0.3370000124,FORECAST 2,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-08-01 00:00:00.000,0.3370000124,FORECAST 1,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-08-01 00:00:00.000,0.3370000124,FORECAST 2,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-09-01 00:00:00.000,0.3370000124,FORECAST 1,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-09-01 00:00:00.000,0.3370000124,FORECAST 2,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-10-01 00:00:00.000,0.3370000124,FORECAST 1,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-10-01 00:00:00.000,0.3370000124,FORECAST 2,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-11-01 00:00:00.000,0.3370000124,FORECAST 1,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-11-01 00:00:00.000,0.3370000124,FORECAST 2,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-12-01 00:00:00.000,0.3370000124,FORECAST 1,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2025-12-01 00:00:00.000,0.3370000124,FORECAST 2,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-01-01 00:00:00.000,0.3540000319,FORECAST 1,-0.001627491823,0.7096275557,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-01-01 00:00:00.000,0.3540000319,FORECAST 2,-0.001627491823,0.7096275557,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-02-01 00:00:00.000,0.3540000319,FORECAST 1,-0.001627491823,0.7096275557,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-02-01 00:00:00.000,0.3540000319,FORECAST 2,-0.001627491823,0.7096275557,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-03-01 00:00:00.000,0.3540000319,FORECAST 1,-0.001627491823,0.7096275557,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-03-01 00:00:00.000,0.3540000319,FORECAST 2,-0.001627491823,0.7096275557,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-04-01 00:00:00.000,0.3540000319,FORECAST 1,-0.001627491823,0.7096275557,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-04-01 00:00:00.000,0.3540000319,FORECAST 2,-0.001627491823,0.7096275557,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-05-01 00:00:00.000,0.3370000124,FORECAST 1,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 1L x 1uds,2026-05-01 00:00:00.000,0.3370000124,FORECAST 2,-0.01862751137,0.6926275362,Meta,Agua,Agua Sin Gas 1L x 1uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-01-01 00:00:00.000,2.16,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-02-01 00:00:00.000,9.12,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-03-01 00:00:00.000,7.56,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-04-01 00:00:00.000,8.82,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-06-01 00:00:00.000,4.68,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-07-01 00:00:00.000,18.54,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-08-01 00:00:00.000,15.9,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-09-01 00:00:00.000,37.92,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-10-01 00:00:00.000,44.88,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-11-01 00:00:00.000,22.08,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2023-12-01 00:00:00.000,23.94,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-01-01 00:00:00.000,23.82,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-02-01 00:00:00.000,10.44,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-03-01 00:00:00.000,7.2,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-04-01 00:00:00.000,18.12,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-05-01 00:00:00.000,30.42,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-06-01 00:00:00.000,22.74,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-07-01 00:00:00.000,30.9,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-08-01 00:00:00.000,26.52,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-09-01 00:00:00.000,19.92,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-10-01 00:00:00.000,22.02,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-11-01 00:00:00.000,20.4,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2024-12-01 00:00:00.000,15.18,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-01-01 00:00:00.000,14.04,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-02-01 00:00:00.000,15.18,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-03-01 00:00:00.000,6,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-04-01 00:00:00.000,25.74,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-05-01 00:00:00.000,2.04,ACTUAL,,,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-06-01 00:00:00.000,10.219873428,FORECAST 1,-25.172483641,45.612230497,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-06-01 00:00:00.000,10.219873428,FORECAST 2,-25.172483641,45.612230497,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-07-01 00:00:00.000,7.219873905,FORECAST 1,-28.172483164,42.612230974,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-07-01 00:00:00.000,7.219873905,FORECAST 2,-28.172483164,42.612230974,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-08-01 00:00:00.000,6.239873886,FORECAST 1,-29.152483183,41.632230955,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-08-01 00:00:00.000,6.239873886,FORECAST 2,-29.152483183,41.632230955,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-09-01 00:00:00.000,7.64649868,FORECAST 1,-27.745858389,43.038855749,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-09-01 00:00:00.000,7.64649868,FORECAST 2,-27.745858389,43.038855749,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-10-01 00:00:00.000,1.473123193,FORECAST 1,-33.919233876,36.865480262,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-10-01 00:00:00.000,1.473123193,FORECAST 2,-33.919233876,36.865480262,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-11-01 00:00:00.000,2.811403751,FORECAST 1,-32.580953318,38.20376082,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-11-01 00:00:00.000,2.811403751,FORECAST 2,-32.580953318,38.20376082,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-12-01 00:00:00.000,0.6247167587,FORECAST 1,-34.76764031,36.017073828,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2025-12-01 00:00:00.000,0.6247167587,FORECAST 2,-34.76764031,36.017073828,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-01-01 00:00:00.000,-0.7305254936,FORECAST 1,-36.122882563,34.661831575,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-01-01 00:00:00.000,-0.7305254936,FORECAST 2,-36.122882563,34.661831575,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-02-01 00:00:00.000,-2.134314775,FORECAST 1,-37.526671845,33.258042294,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-02-01 00:00:00.000,-2.134314775,FORECAST 2,-37.526671845,33.258042294,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-03-01 00:00:00.000,-4.228570938,FORECAST 1,-39.620928007,31.163786131,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-03-01 00:00:00.000,-4.228570938,FORECAST 2,-39.620928007,31.163786131,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-04-01 00:00:00.000,-5.130430698,FORECAST 1,-40.522787768,30.261926371,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-04-01 00:00:00.000,-5.130430698,FORECAST 2,-40.522787768,30.261926371,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-05-01 00:00:00.000,-6.890424252,FORECAST 1,-42.282781321,28.501932818,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua Sin Gas 5L x 12uds,2026-05-01 00:00:00.000,-6.890424252,FORECAST 2,-42.282781321,28.501932818,Meta,Agua,Agua Sin Gas 5L x 12uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-01-01 00:00:00.000,0.945,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-02-01 00:00:00.000,0.501,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-03-01 00:00:00.000,0.912,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-04-01 00:00:00.000,0.432,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-06-01 00:00:00.000,0.354,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-07-01 00:00:00.000,1.38,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-08-01 00:00:00.000,0.759,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-09-01 00:00:00.000,0.702,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-10-01 00:00:00.000,1.581,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-11-01 00:00:00.000,1.269,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2023-12-01 00:00:00.000,1.434,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-01-01 00:00:00.000,1.326,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-02-01 00:00:00.000,1.161,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-03-01 00:00:00.000,0.033,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-04-01 00:00:00.000,0.723,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-05-01 00:00:00.000,1.158,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-06-01 00:00:00.000,1.299,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-07-01 00:00:00.000,0.648,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-08-01 00:00:00.000,1.38,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-09-01 00:00:00.000,0.66,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-10-01 00:00:00.000,0.657,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-11-01 00:00:00.000,0.546,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2024-12-01 00:00:00.000,2.136,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2025-01-01 00:00:00.000,1.242,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2025-02-01 00:00:00.000,0.612,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2025-03-01 00:00:00.000,1.284,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2025-04-01 00:00:00.000,0.936,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2025-05-01 00:00:00.000,0.111,ACTUAL,,,Meta,Agua,Agua con Gas 500mL x 6uds
Meta-Agua-Agua con Gas 500mL x 6uds,2025-06-01 00:00:00.000,1.45755188,FORECAST 1,1.165015702,1.752699412,Meta,Agua,Agua con Gas 500mL x 6uds
