REGION_CATEGORIA_PRODUCTO,MES,ORIGEN,M3_PRODUCTO,LOWER_BOUND,UPPER_BOUND,REGION,CATEGORIA,PRODUCTO,PERCENT_CHANGE_MONTH_OVER_MONTH
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2024-12-01 00:00:00.000,ACTUAL,0.3,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,234.6
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-01-01 00:00:00.000,ACTUAL,0.132,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-55.9
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-02-01 00:00:00.000,ACTUAL,0.191,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,44.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-03-01 00:00:00.000,ACTUAL,0.267,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,39.9
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-04-01 00:00:00.000,ACTUAL,0.266,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-0.2
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-05-01 00:00:00.000,ACTUAL,0.401,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,50.8
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-06-01 00:00:00.000,FORECAST 1,0.279,0.123,0.457,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-30.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-07-01 00:00:00.000,FORECAST 1,0.283,0.099,0.459,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.5
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-08-01 00:00:00.000,FORECAST 1,0.287,0.09,0.455,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.5
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-09-01 00:00:00.000,FORECAST 1,0.291,0.105,0.464,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-10-01 00:00:00.000,FORECAST 1,0.296,0.125,0.479,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-11-01 00:00:00.000,FORECAST 1,0.3,0.135,0.476,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-12-01 00:00:00.000,FORECAST 1,0.304,0.116,0.473,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-01-01 00:00:00.000,FORECAST 1,0.308,0.103,0.498,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-02-01 00:00:00.000,FORECAST 1,0.312,0.132,0.507,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-03-01 00:00:00.000,FORECAST 1,0.316,0.126,0.494,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-04-01 00:00:00.000,FORECAST 1,0.32,0.111,0.5,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-05-01 00:00:00.000,FORECAST 1,0.325,0.125,0.499,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-06-01 00:00:00.000,FORECAST 2,0.279,0.123,0.457,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-30.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-07-01 00:00:00.000,FORECAST 2,0.283,0.099,0.459,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.5
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-08-01 00:00:00.000,FORECAST 2,0.287,0.09,0.455,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.5
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-09-01 00:00:00.000,FORECAST 2,0.291,0.105,0.464,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-10-01 00:00:00.000,FORECAST 2,0.296,0.125,0.479,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-11-01 00:00:00.000,FORECAST 2,0.3,0.135,0.476,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-12-01 00:00:00.000,FORECAST 2,0.304,0.116,0.473,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-01-01 00:00:00.000,FORECAST 2,0.308,0.103,0.498,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-02-01 00:00:00.000,FORECAST 2,0.312,0.132,0.507,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-03-01 00:00:00.000,FORECAST 2,0.316,0.126,0.494,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-04-01 00:00:00.000,FORECAST 2,0.32,0.111,0.5,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-05-01 00:00:00.000,FORECAST 2,0.325,0.125,0.499,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 1uds,1.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-01-01 00:00:00.000,ACTUAL,0.279,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-02-01 00:00:00.000,ACTUAL,1.035,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,271
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-03-01 00:00:00.000,ACTUAL,0.792,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-23.5
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-04-01 00:00:00.000,ACTUAL,0.264,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-66.7
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-05-01 00:00:00.000,ACTUAL,0.618,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,134.1
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-06-01 00:00:00.000,ACTUAL,1.479,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,139.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-07-01 00:00:00.000,ACTUAL,2.544,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,72
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-08-01 00:00:00.000,ACTUAL,1.371,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-46.1
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-09-01 00:00:00.000,ACTUAL,0.975,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-28.9
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-10-01 00:00:00.000,ACTUAL,2.517,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,158.2
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-11-01 00:00:00.000,ACTUAL,2.121,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-15.7
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-12-01 00:00:00.000,ACTUAL,0.918,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-56.7
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-01-01 00:00:00.000,ACTUAL,2.025,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,120.6
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-02-01 00:00:00.000,ACTUAL,1.176,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-41.9
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-03-01 00:00:00.000,ACTUAL,1.395,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,18.6
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-04-01 00:00:00.000,ACTUAL,1.02,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-26.9
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-05-01 00:00:00.000,ACTUAL,0.702,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-31.2
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-06-01 00:00:00.000,ACTUAL,1.071,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,52.6
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-07-01 00:00:00.000,ACTUAL,1.902,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,77.6
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-08-01 00:00:00.000,ACTUAL,0.75,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-60.6
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-09-01 00:00:00.000,ACTUAL,1.401,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,86.8
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-10-01 00:00:00.000,ACTUAL,1.377,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-1.7
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-11-01 00:00:00.000,ACTUAL,1.626,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,18.1
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-12-01 00:00:00.000,ACTUAL,1.002,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-38.4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-01-01 00:00:00.000,ACTUAL,1.002,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-02-01 00:00:00.000,ACTUAL,0.9,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-10.2
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-03-01 00:00:00.000,ACTUAL,0.771,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-14.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-04-01 00:00:00.000,ACTUAL,0.81,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,5.1
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-05-01 00:00:00.000,ACTUAL,1.314,,,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,62.2
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-06-01 00:00:00.000,FORECAST 1,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-8.2
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-07-01 00:00:00.000,FORECAST 1,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0.9
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-08-01 00:00:00.000,FORECAST 1,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-09-01 00:00:00.000,FORECAST 1,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-10-01 00:00:00.000,FORECAST 1,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-11-01 00:00:00.000,FORECAST 1,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-12-01 00:00:00.000,FORECAST 1,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-01-01 00:00:00.000,FORECAST 1,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-0.9
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-02-01 00:00:00.000,FORECAST 1,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-03-01 00:00:00.000,FORECAST 1,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-04-01 00:00:00.000,FORECAST 1,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-05-01 00:00:00.000,FORECAST 1,1.21,0.024,2.396,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0.3
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-06-01 00:00:00.000,FORECAST 2,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-8.2
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-07-01 00:00:00.000,FORECAST 2,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0.9
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-08-01 00:00:00.000,FORECAST 2,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-09-01 00:00:00.000,FORECAST 2,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-10-01 00:00:00.000,FORECAST 2,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-11-01 00:00:00.000,FORECAST 2,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-12-01 00:00:00.000,FORECAST 2,1.217,0.031,2.404,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-01-01 00:00:00.000,FORECAST 2,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-0.9
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-02-01 00:00:00.000,FORECAST 2,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-03-01 00:00:00.000,FORECAST 2,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-04-01 00:00:00.000,FORECAST 2,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-05-01 00:00:00.000,FORECAST 2,1.207,0.02,2.393,Bolívar,Bebida de Té,Té Negro Zulianita 500mL x 6uds,0
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-01-01 00:00:00.000,ACTUAL,0.003,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-02-01 00:00:00.000,ACTUAL,0.011,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,236.4
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-03-01 00:00:00.000,ACTUAL,0.101,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,813.5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-04-01 00:00:00.000,ACTUAL,0.059,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-41.4
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-05-01 00:00:00.000,ACTUAL,0.099,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,66.2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-06-01 00:00:00.000,ACTUAL,0.116,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,17.6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-07-01 00:00:00.000,ACTUAL,0.11,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-5.2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-08-01 00:00:00.000,ACTUAL,0.092,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-16.6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-09-01 00:00:00.000,ACTUAL,0.104,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,13.7
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-10-01 00:00:00.000,ACTUAL,0.104,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-0.3
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-11-01 00:00:00.000,ACTUAL,0.107,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,2.6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-12-01 00:00:00.000,ACTUAL,0.062,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-41.9
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-01-01 00:00:00.000,ACTUAL,0.089,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,42.5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-02-01 00:00:00.000,ACTUAL,0.012,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-86.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-03-01 00:00:00.000,ACTUAL,0.018,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,48.8
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-04-01 00:00:00.000,ACTUAL,0.008,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-54.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-05-01 00:00:00.000,ACTUAL,0.005,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-35.7
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-06-01 00:00:00.000,ACTUAL,0.009,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,61.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-07-01 00:00:00.000,ACTUAL,0.018,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,106.9
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-12-01 00:00:00.000,ACTUAL,0.009,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-48.3
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-02-01 00:00:00.000,ACTUAL,0.004,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-54.8
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-03-01 00:00:00.000,ACTUAL,0.008,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,85.7
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-04-01 00:00:00.000,ACTUAL,0.012,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,53.8
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-05-01 00:00:00.000,ACTUAL,0.012,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,2.5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-06-01 00:00:00.000,FORECAST 1,0.013,0.003,0.023,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,6.2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-07-01 00:00:00.000,FORECAST 1,0.015,0.001,0.028,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,12.8
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-08-01 00:00:00.000,FORECAST 1,0.014,-0.003,0.031,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-3.6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-09-01 00:00:00.000,FORECAST 1,0.014,-0.006,0.034,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.3
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-10-01 00:00:00.000,FORECAST 1,0.014,-0.01,0.037,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-11-01 00:00:00.000,FORECAST 1,0.014,-0.013,0.041,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-12-01 00:00:00.000,FORECAST 1,0.014,-0.017,0.045,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-01-01 00:00:00.000,FORECAST 1,0.013,-0.022,0.048,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-8.6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-02-01 00:00:00.000,FORECAST 1,0.013,-0.026,0.052,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-03-01 00:00:00.000,FORECAST 1,0.013,-0.031,0.057,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-04-01 00:00:00.000,FORECAST 1,0.013,-0.036,0.062,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-05-01 00:00:00.000,FORECAST 1,0.013,-0.042,0.068,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-06-01 00:00:00.000,FORECAST 2,0.013,0.003,0.023,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,6.2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-07-01 00:00:00.000,FORECAST 2,0.015,0.001,0.028,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,12.8
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-08-01 00:00:00.000,FORECAST 2,0.014,-0.003,0.031,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-3.6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-09-01 00:00:00.000,FORECAST 2,0.014,-0.006,0.034,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.3
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-10-01 00:00:00.000,FORECAST 2,0.014,-0.01,0.037,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-11-01 00:00:00.000,FORECAST 2,0.014,-0.013,0.041,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-12-01 00:00:00.000,FORECAST 2,0.014,-0.017,0.045,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.2
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-01-01 00:00:00.000,FORECAST 2,0.013,-0.022,0.048,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-8.6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-02-01 00:00:00.000,FORECAST 2,0.013,-0.026,0.052,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-03-01 00:00:00.000,FORECAST 2,0.013,-0.031,0.057,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-04-01 00:00:00.000,FORECAST 2,0.013,-0.036,0.062,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-05-01 00:00:00.000,FORECAST 2,0.013,-0.042,0.068,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 1uds,0.1
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2023-01-01 00:00:00.000,ACTUAL,0.23,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 6uds,
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2023-02-01 00:00:00.000,ACTUAL,0.193,,,Bolívar,Bebida de Té,Té Verde Zulianita 300mL x 6uds,-16.4
