training_id,employee_id,course_name,status,training_date,plan_year,duration_hours
9065,1365,Employee Wellness Program,Completed,2025-02-02,2025,2
9066,1802,Data Security Awareness,Scheduled,2025-12-23,2025,2
9067,1713,Data Security Awareness,Scheduled,2025-10-07,2025,2
9068,1935,Workplace Safety and Compliance,Completed,2024-08-13,2024,2
9069,1446,Customer Service Excellence,Completed,2024-08-01,2024,4
9070,1371,Customer Service Excellence,Completed,2025-03-23,2025,4
9071,1507,Workplace Safety and Compliance,Scheduled,2025-05-31,2025,2
9072,1087,Customer Service Excellence,Completed,2025-04-17,2025,4
9073,1105,Data Security Awareness,Scheduled,2024-09-27,2024,2
9074,1081,Advanced Inventory Control,Completed,2025-04-21,2025,4
9075,1656,Advanced Inventory Control,Scheduled,2025-12-07,2025,4
9076,1408,Workplace Safety and Compliance,Completed,2024-03-16,2024,2
9077,1345,Customer Service Excellence,Completed,2024-01-04,2024,4
9078,1008,Inventory Management Basics,Scheduled,2025-12-29,2025,3
9079,1051,Inventory Management Basics,Scheduled,2024-11-19,2024,3
9080,1017,Financial Reporting for Retail,Completed,2024-07-10,2024,4
9081,1709,Customer Service Excellence,Scheduled,2025-06-25,2025,4
9082,1387,Inventory Management Basics,Completed,2025-01-11,2025,3
9083,1158,Leadership and Team Management,Completed,2025-03-22,2025,6
9084,1034,Workplace Safety and Compliance,Scheduled,2025-12-25,2025,2
9085,1882,Data Security Awareness,Completed,2024-10-25,2024,2
9086,1874,Financial Reporting for Retail,Completed,2024-01-20,2024,4
9087,1112,Marketing Campaign Strategies,Scheduled,2025-06-13,2025,5
9088,1559,Retail Sales Techniques,Scheduled,2024-08-15,2024,5
9089,1947,Inventory Management Basics,Scheduled,2025-09-05,2025,3
9090,1573,Workplace Safety and Compliance,Completed,2025-01-27,2025,2
9091,1894,Customer Service Excellence,Scheduled,2025-05-26,2025,4
9092,1581,Workplace Safety and Compliance,Completed,2024-03-02,2024,2
9093,1755,Workplace Safety and Compliance,Completed,2024-05-23,2024,2
9094,1847,Customer Service Excellence,Scheduled,2024-11-26,2024,4
9095,1427,Customer Service Excellence,Scheduled,2025-12-05,2025,4
9096,1771,Inventory Management Basics,Scheduled,2024-12-13,2024,3
9097,1519,Inventory Management Basics,Completed,2024-08-20,2024,3
9098,1410,Customer Service Excellence,Scheduled,2025-09-10,2025,4
9099,1491,Workplace Safety and Compliance,Completed,2025-02-24,2025,2
9100,1336,Inventory Management Basics,Completed,2024-12-05,2024,3
9101,1942,Workplace Safety and Compliance,Completed,2024-11-12,2024,2
9102,1709,Advanced Inventory Control,Scheduled,2025-11-04,2025,4
9103,1560,Data Security Awareness,Completed,2025-04-24,2025,2
9104,1034,Data Security Awareness,Scheduled,2025-12-01,2025,2
9105,1006,Customer Service Excellence,Completed,2024-07-06,2024,4
9106,1105,Customer Service Excellence,Completed,2024-12-01,2024,4
9107,1451,Customer Service Excellence,Completed,2025-03-05,2025,4
9108,1812,Customer Service Excellence,Completed,2024-02-01,2024,4
9109,1911,Data Security Awareness,Completed,2024-11-26,2024,2
9110,1655,Retail Sales Techniques,Completed,2024-08-25,2024,5
9111,1355,Customer Service Excellence,Completed,2024-02-24,2024,4
9112,1599,Workplace Safety and Compliance,Completed,2025-02-23,2025,2
9113,1438,Inventory Management Basics,Completed,2024-11-21,2024,3
9114,1435,Retail Sales Techniques,Scheduled,2025-06-15,2025,5
9115,1427,Inventory Management Basics,Completed,2025-04-04,2025,3
9116,1736,Customer Service Excellence,Completed,2024-03-28,2024,4
9117,1843,Customer Service Excellence,Scheduled,2025-03-28,2024,4
9118,1876,Customer Service Excellence,Scheduled,2025-07-18,2025,4
9119,1998,Customer Service Excellence,Completed,2024-11-17,2024,4
9120,1815,Customer Service Excellence,Completed,2025-04-17,2025,4
9121,1427,Workplace Safety and Compliance,Completed,2024-02-27,2024,2
9122,1727,Inventory Management Basics,Completed,2024-01-18,2024,3
9123,1107,Workplace Safety and Compliance,Completed,2024-12-30,2024,2
9124,1158,Marketing Campaign Strategies,Scheduled,2025-11-16,2025,5
9125,1986,Data Security Awareness,Completed,2024-01-19,2024,2
9126,1654,Inventory Management Basics,Completed,2025-02-23,2025,3
9127,1263,Workplace Safety and Compliance,Completed,2024-09-13,2024,2
9128,1370,Customer Service Excellence,Completed,2024-10-16,2024,4
9129,1046,Customer Service Excellence,Completed,2024-02-07,2024,4
9130,1457,Workplace Safety and Compliance,Completed,2024-11-19,2024,2
9131,1729,Customer Service Excellence,Completed,2024-10-29,2024,4
9132,1602,Customer Service Excellence,Completed,2025-05-03,2025,4
9133,1126,Inventory Management Basics,Scheduled,2025-06-12,2025,3
9134,1256,Financial Reporting for Retail,Scheduled,2025-07-20,2025,4
9135,1230,Workplace Safety and Compliance,Completed,2024-04-04,2024,2
9136,1101,Workplace Safety and Compliance,Completed,2025-01-03,2025,2
9137,1486,Customer Service Excellence,Completed,2025-01-31,2025,4
9138,1857,Workplace Safety and Compliance,Completed,2025-04-26,2025,2
9139,1229,Inventory Management Basics,Scheduled,2025-07-07,2025,3
9140,1760,Advanced Inventory Control,Scheduled,2025-10-07,2025,4
9141,1926,Customer Service Excellence,Completed,2025-01-18,2025,4
9142,1622,Workplace Safety and Compliance,Scheduled,2025-12-11,2025,2
9143,1492,Customer Service Excellence,Scheduled,2025-05-28,2025,4
9144,1857,Data Security Awareness,Scheduled,2025-12-06,2025,2
9145,1122,Inventory Management Basics,Scheduled,2025-06-07,2025,3
9146,1984,Customer Service Excellence,Completed,2024-09-21,2024,4
9147,1003,Inventory Management Basics,Completed,2024-06-14,2024,3
9148,1758,Workplace Safety and Compliance,Completed,2024-09-17,2024,2
9149,1695,Customer Service Excellence,Completed,2024-10-12,2024,4
9150,1894,Inventory Management Basics,Scheduled,2025-07-25,2025,3
9151,1247,Data Security Awareness,Completed,2025-03-27,2025,2
9152,1830,Inventory Management Basics,Completed,2025-03-07,2025,3
9153,1190,Marketing Campaign Strategies,Completed,2024-05-08,2024,5
9154,1527,Financial Reporting for Retail,Completed,2024-02-16,2024,4
9155,1512,Workplace Safety and Compliance,Completed,2024-01-26,2024,2
9156,1444,Advanced Inventory Control,Completed,2024-01-31,2024,4
9157,1221,Inventory Management Basics,Scheduled,2024-06-26,2024,3
9158,1033,Marketing Campaign Strategies,Completed,2024-01-12,2024,5
9159,1229,Workplace Safety and Compliance,Completed,2025-04-20,2025,2
9160,1328,Advanced Inventory Control,Completed,2025-03-14,2025,4
9161,1442,Inventory Management Basics,Scheduled,2024-09-17,2024,3
9162,1847,Workplace Safety and Compliance,Completed,2024-07-17,2024,2
9163,1799,Marketing Campaign Strategies,Completed,2025-03-14,2025,5
9164,1203,Financial Reporting for Retail,Completed,2024-10-18,2024,4
9165,1257,Retail Sales Techniques,Scheduled,2024-06-24,2024,5
9166,1165,Data Security Awareness,Scheduled,2025-07-05,2025,2
9167,1337,Data Security Awareness,Scheduled,2025-11-15,2025,2
9168,1333,Data Security Awareness,Completed,2024-04-13,2024,2
9169,1221,Customer Service Excellence,Scheduled,2025-08-01,2025,4
9170,1691,Financial Reporting for Retail,Completed,2024-09-28,2024,4
9171,1325,Workplace Safety and Compliance,Scheduled,2025-12-08,2025,2
9172,1302,Customer Service Excellence,Completed,2024-12-10,2024,4
9173,1393,Inventory Management Basics,Scheduled,2025-12-28,2025,3
9174,1546,Customer Service Excellence,Completed,2025-04-01,2025,4
9175,1495,Data Security Awareness,Scheduled,2025-06-27,2025,2
9176,1828,Workplace Safety and Compliance,Scheduled,2025-07-12,2025,2
9177,1897,Employee Wellness Program,Scheduled,2025-06-13,2025,2
9178,1263,Marketing Campaign Strategies,Completed,2025-04-10,2025,5
9179,1614,Data Security Awareness,Completed,2024-01-02,2024,2
9180,1466,Inventory Management Basics,Scheduled,2025-03-29,2024,3
9181,1007,Inventory Management Basics,Completed,2024-04-26,2024,3
9182,1649,Customer Service Excellence,Completed,2025-01-27,2025,4
9183,1142,Workplace Safety and Compliance,Completed,2025-03-30,2025,2
9184,1010,Inventory Management Basics,Completed,2024-05-28,2024,3
9185,1428,Employee Wellness Program,Scheduled,2024-11-28,2024,2
9186,1340,Workplace Safety and Compliance,Scheduled,2024-10-27,2024,2
9187,1025,Inventory Management Basics,Completed,2024-12-11,2024,3
9188,1292,Inventory Management Basics,Completed,2025-02-20,2025,3
9189,1376,Inventory Management Basics,Scheduled,2025-12-27,2025,3
9190,1261,Advanced Inventory Control,Completed,2024-12-30,2024,4
9191,1950,Data Security Awareness,Scheduled,2024-11-02,2024,2
9192,1069,Data Security Awareness,Completed,2024-03-28,2024,2
9193,1657,Customer Service Excellence,Completed,2024-12-02,2024,4
9194,1640,Leadership and Team Management,Completed,2025-02-22,2025,6
9195,1122,Inventory Management Basics,Completed,2024-08-21,2024,3
9196,1778,Data Security Awareness,Completed,2025-05-06,2025,2
9197,1911,Customer Service Excellence,Scheduled,2025-10-12,2025,4
9198,1727,Data Security Awareness,Scheduled,2024-10-11,2024,2
9199,1188,Workplace Safety and Compliance,Completed,2024-06-27,2024,2
9200,1119,Inventory Management Basics,Completed,2025-02-04,2025,3
9201,1979,Inventory Management Basics,Scheduled,2025-05-26,2025,3
9202,1846,Customer Service Excellence,Completed,2024-01-20,2024,4
9203,1896,Inventory Management Basics,Scheduled,2025-06-12,2025,3
9204,1808,Data Security Awareness,Completed,2024-03-13,2024,2
9205,1192,Data Security Awareness,Completed,2024-06-25,2024,2
9206,1428,Employee Wellness Program,Scheduled,2025-12-01,2025,2
9207,1513,Workplace Safety and Compliance,Completed,2025-04-03,2025,2
9208,1195,Data Security Awareness,Completed,2025-02-06,2025,2
9209,1567,Data Security Awareness,Scheduled,2025-08-27,2025,2
9210,1270,Customer Service Excellence,Completed,2024-02-07,2024,4
9211,1092,Workplace Safety and Compliance,Scheduled,2025-08-14,2025,2
9212,1594,Workplace Safety and Compliance,Completed,2024-02-16,2024,2
9213,1581,Customer Service Excellence,Scheduled,2025-02-12,2024,4
9214,1111,Data Security Awareness,Completed,2025-01-10,2025,2
9215,1308,Data Security Awareness,Completed,2024-12-28,2024,2
9216,1173,Workplace Safety and Compliance,Completed,2025-01-21,2025,2
9217,1316,Employee Wellness Program,Completed,2025-01-03,2025,2
9218,1558,Workplace Safety and Compliance,Completed,2024-08-07,2024,2
9219,1231,Employee Wellness Program,Completed,2025-05-10,2025,2
9220,1437,Inventory Management Basics,Scheduled,2025-10-26,2025,3
9221,1667,Data Security Awareness,Completed,2025-04-25,2025,2
9222,1967,Customer Service Excellence,Scheduled,2024-11-22,2024,4
9223,1484,Leadership and Team Management,Scheduled,2025-06-20,2025,6
9224,1996,Inventory Management Basics,Completed,2025-01-23,2025,3
9225,1999,Customer Service Excellence,Completed,2024-11-16,2024,4
9226,1590,Customer Service Excellence,Scheduled,2025-06-13,2025,4
9227,1542,Data Security Awareness,Completed,2024-03-21,2024,2
9228,1345,Workplace Safety and Compliance,Completed,2024-05-11,2024,2
9229,1151,Customer Service Excellence,Scheduled,2025-11-17,2025,4
9230,1185,Customer Service Excellence,Scheduled,2024-12-12,2024,4
9231,1722,Financial Reporting for Retail,Completed,2025-04-15,2025,4
9232,1180,Customer Service Excellence,Completed,2024-04-17,2024,4
9233,1788,Employee Wellness Program,Scheduled,2025-09-22,2025,2
9234,1440,Workplace Safety and Compliance,Scheduled,2025-08-18,2025,2
9235,1337,Inventory Management Basics,Completed,2024-08-26,2024,3
9236,1904,Customer Service Excellence,Scheduled,2025-07-03,2025,4
9237,1039,Data Security Awareness,Completed,2024-07-30,2024,2
9238,1384,Workplace Safety and Compliance,Completed,2024-02-28,2024,2
9239,1438,Customer Service Excellence,Scheduled,2025-10-29,2025,4
9240,1506,Employee Wellness Program,Completed,2024-11-19,2024,2
9241,1484,Data Security Awareness,Scheduled,2024-08-12,2024,2
9242,1125,Leadership and Team Management,Scheduled,2024-07-03,2024,6
9243,1117,Data Security Awareness,Scheduled,2025-06-14,2025,2
9244,1546,Customer Service Excellence,Scheduled,2024-10-22,2024,4
9245,1748,Customer Service Excellence,Completed,2025-04-18,2025,4
9246,1671,Customer Service Excellence,Completed,2025-04-29,2025,4
9247,1106,Workplace Safety and Compliance,Completed,2024-07-04,2024,2
9248,1556,Retail Sales Techniques,Completed,2025-03-28,2025,5
9249,1223,Inventory Management Basics,Completed,2024-06-11,2024,3
9250,1988,Data Security Awareness,Completed,2025-01-10,2025,2
9251,1600,Inventory Management Basics,Completed,2024-03-19,2024,3
9252,1393,Workplace Safety and Compliance,Scheduled,2025-12-14,2025,2
9253,1499,Workplace Safety and Compliance,Completed,2025-02-09,2025,2
9254,1097,Workplace Safety and Compliance,Completed,2024-05-18,2024,2
9255,1990,Advanced Inventory Control,Scheduled,2025-02-15,2024,4
9256,1993,Marketing Campaign Strategies,Scheduled,2025-11-07,2025,5
9257,1446,Data Security Awareness,Completed,2024-02-16,2024,2
9258,1321,Retail Sales Techniques,Completed,2025-04-30,2025,5
9259,1282,Data Security Awareness,Completed,2024-11-20,2024,2
9260,1575,Customer Service Excellence,Completed,2025-05-18,2025,4
9261,1005,Workplace Safety and Compliance,Completed,2024-09-17,2024,2
9262,1294,Workplace Safety and Compliance,Completed,2024-09-20,2024,2
9263,1559,Customer Service Excellence,Scheduled,2025-11-13,2025,4
9264,1958,Workplace Safety and Compliance,Scheduled,2025-09-19,2025,2
9265,1514,Data Security Awareness,Scheduled,2025-06-12,2025,2
9266,1053,Workplace Safety and Compliance,Completed,2024-01-14,2024,2
9267,1763,Workplace Safety and Compliance,Scheduled,2024-09-18,2024,2
9268,1515,Inventory Management Basics,Scheduled,2024-09-22,2024,3
9269,1919,Employee Wellness Program,Completed,2024-01-16,2024,2
9270,1411,Employee Wellness Program,Completed,2025-03-23,2025,2
9271,1281,Leadership and Team Management,Completed,2025-02-22,2025,6
9272,1156,Workplace Safety and Compliance,Scheduled,2024-12-01,2024,2
9273,1996,Financial Reporting for Retail,Completed,2024-05-08,2024,4
9274,1869,Customer Service Excellence,Completed,2025-01-24,2025,4
9275,1450,Workplace Safety and Compliance,Completed,2025-04-07,2025,2
9276,1948,Data Security Awareness,Scheduled,2025-08-02,2025,2
9277,1496,Inventory Management Basics,Completed,2024-11-17,2024,3
9278,1922,Workplace Safety and Compliance,Scheduled,2024-08-23,2024,2
9279,1896,Customer Service Excellence,Completed,2024-08-24,2024,4
9280,1194,Inventory Management Basics,Completed,2025-03-12,2025,3
9281,1141,Inventory Management Basics,Scheduled,2025-05-31,2025,3
9282,1331,Workplace Safety and Compliance,Completed,2024-10-12,2024,2
9283,1807,Workplace Safety and Compliance,Completed,2025-04-09,2025,2
9284,1549,Workplace Safety and Compliance,Completed,2025-03-26,2025,2
9285,1659,Workplace Safety and Compliance,Scheduled,2025-08-27,2025,2
9286,1575,Workplace Safety and Compliance,Completed,2025-04-02,2025,2
9287,1390,Customer Service Excellence,Completed,2025-01-11,2025,4
9288,1212,Marketing Campaign Strategies,Completed,2024-06-01,2024,5
9289,1702,Employee Wellness Program,Completed,2025-01-26,2025,2
9290,1822,Customer Service Excellence,Completed,2024-05-20,2024,4
9291,1131,Workplace Safety and Compliance,Completed,2025-04-28,2025,2
9292,1790,Inventory Management Basics,Scheduled,2024-06-16,2024,3
9293,1929,Leadership and Team Management,Scheduled,2025-05-30,2025,6
9294,1701,Workplace Safety and Compliance,Completed,2024-09-27,2024,2
9295,1920,Workplace Safety and Compliance,Scheduled,2025-07-14,2025,2
9296,1463,Data Security Awareness,Scheduled,2024-07-16,2024,2
9297,1513,Data Security Awareness,Scheduled,2025-11-17,2025,2
9298,1481,Customer Service Excellence,Scheduled,2025-07-07,2025,4
9299,1070,Inventory Management Basics,Completed,2024-09-07,2024,3
9300,1222,Data Security Awareness,Completed,2024-10-31,2024,2
9301,1194,Customer Service Excellence,Completed,2024-03-04,2024,4
9302,1118,Customer Service Excellence,Completed,2024-04-01,2024,4
9303,1554,Workplace Safety and Compliance,Completed,2024-10-01,2024,2
9304,1373,Customer Service Excellence,Completed,2024-10-23,2024,4
9305,1302,Data Security Awareness,Scheduled,2025-06-22,2025,2
9306,1998,Inventory Management Basics,Scheduled,2024-12-02,2024,3
9307,1667,Data Security Awareness,Scheduled,2025-08-27,2025,2
9308,1220,Data Security Awareness,Scheduled,2025-07-08,2025,2
9309,1678,Data Security Awareness,Completed,2024-04-04,2024,2
9310,1165,Data Security Awareness,Completed,2024-05-18,2024,2
9311,1302,Retail Sales Techniques,Scheduled,2025-12-02,2025,5
9312,1487,Inventory Management Basics,Completed,2024-03-18,2024,3
9313,1491,Advanced Inventory Control,Completed,2025-02-20,2025,4
9314,1765,Data Security Awareness,Completed,2024-07-12,2024,2
9315,1992,Data Security Awareness,Completed,2024-01-30,2024,2
9316,1915,Leadership and Team Management,Completed,2024-05-15,2024,6
9317,1968,Financial Reporting for Retail,Scheduled,2025-07-06,2025,4
9318,1190,Inventory Management Basics,Scheduled,2025-07-26,2025,3
9319,1566,Customer Service Excellence,Scheduled,2025-03-27,2024,4
9320,1543,Customer Service Excellence,Scheduled,2025-06-13,2025,4
9321,1844,Inventory Management Basics,Completed,2024-07-05,2024,3
9322,1264,Inventory Management Basics,Completed,2024-09-13,2024,3
9323,1300,Retail Sales Techniques,Scheduled,2025-02-21,2024,5
9324,1847,Customer Service Excellence,Completed,2025-01-28,2025,4
9325,1763,Inventory Management Basics,Scheduled,2025-10-02,2025,3
9326,1225,Customer Service Excellence,Completed,2025-02-23,2025,4
9327,1862,Workplace Safety and Compliance,Completed,2024-06-03,2024,2
9328,1008,Data Security Awareness,Scheduled,2024-09-09,2024,2
9329,1636,Inventory Management Basics,Completed,2024-04-07,2024,3
